0.000000000000000000e+00,4.922268000000000000e+06
1.000000000000000000e+00,5.253842000000000000e+06
2.000000000000000000e+00,5.249310000000000000e+06
3.000000000000000000e+00,5.252446000000000000e+06
4.000000000000000000e+00,5.255101000000000000e+06
5.000000000000000000e+00,5.251978000000000000e+06
6.000000000000000000e+00,5.253144000000000000e+06
7.000000000000000000e+00,5.252818000000000000e+06
8.000000000000000000e+00,5.251237000000000000e+06
9.000000000000000000e+00,5.253844000000000000e+06
1.000000000000000000e+01,5.248955000000000000e+06
1.100000000000000000e+01,5.255751000000000000e+06
1.200000000000000000e+01,5.248441000000000000e+06
1.300000000000000000e+01,5.253332000000000000e+06
1.400000000000000000e+01,5.251982000000000000e+06
1.500000000000000000e+01,5.252718000000000000e+06
1.600000000000000000e+01,5.251579000000000000e+06
1.700000000000000000e+01,5.250275000000000000e+06
1.800000000000000000e+01,5.250745000000000000e+06
1.900000000000000000e+01,5.253833000000000000e+06
2.000000000000000000e+01,5.252987000000000000e+06
2.100000000000000000e+01,5.252416000000000000e+06
2.200000000000000000e+01,5.251846000000000000e+06
2.300000000000000000e+01,5.252658000000000000e+06
2.400000000000000000e+01,5.249692000000000000e+06
2.500000000000000000e+01,5.249333000000000000e+06
2.600000000000000000e+01,5.251461000000000000e+06
2.700000000000000000e+01,5.252387000000000000e+06
2.800000000000000000e+01,5.246014000000000000e+06
2.900000000000000000e+01,5.249545000000000000e+06
3.000000000000000000e+01,5.253146000000000000e+06
3.100000000000000000e+01,5.251194000000000000e+06
3.200000000000000000e+01,5.256613000000000000e+06
3.300000000000000000e+01,5.254211000000000000e+06
3.400000000000000000e+01,5.250265000000000000e+06
3.500000000000000000e+01,5.250025000000000000e+06
3.600000000000000000e+01,5.248483000000000000e+06
3.700000000000000000e+01,5.254901000000000000e+06
3.800000000000000000e+01,5.251310000000000000e+06
3.900000000000000000e+01,5.251372000000000000e+06
4.000000000000000000e+01,5.246645000000000000e+06
4.100000000000000000e+01,5.252245000000000000e+06
4.200000000000000000e+01,5.253064000000000000e+06
4.300000000000000000e+01,5.251700000000000000e+06
4.400000000000000000e+01,5.249239000000000000e+06
4.500000000000000000e+01,5.245847000000000000e+06
4.600000000000000000e+01,5.254271000000000000e+06
4.700000000000000000e+01,5.253921000000000000e+06
4.800000000000000000e+01,5.253326000000000000e+06
4.900000000000000000e+01,5.252315000000000000e+06
5.000000000000000000e+01,5.251152000000000000e+06
5.100000000000000000e+01,5.251094000000000000e+06
5.200000000000000000e+01,5.250585000000000000e+06
5.300000000000000000e+01,5.252616000000000000e+06
5.400000000000000000e+01,5.254875000000000000e+06
5.500000000000000000e+01,5.255350000000000000e+06
5.600000000000000000e+01,5.252871000000000000e+06
5.700000000000000000e+01,5.252137000000000000e+06
5.800000000000000000e+01,5.251147000000000000e+06
5.900000000000000000e+01,5.254083000000000000e+06
6.000000000000000000e+01,5.249359000000000000e+06
6.100000000000000000e+01,5.256015000000000000e+06
6.200000000000000000e+01,5.251095000000000000e+06
6.300000000000000000e+01,5.256462000000000000e+06
6.400000000000000000e+01,5.254301000000000000e+06
6.500000000000000000e+01,5.250384000000000000e+06
6.600000000000000000e+01,5.252054000000000000e+06
6.700000000000000000e+01,5.249446000000000000e+06
6.800000000000000000e+01,5.253719000000000000e+06
6.900000000000000000e+01,5.250673000000000000e+06
7.000000000000000000e+01,5.253895000000000000e+06
7.100000000000000000e+01,5.252076000000000000e+06
7.200000000000000000e+01,5.251291000000000000e+06
7.300000000000000000e+01,5.250248000000000000e+06
7.400000000000000000e+01,5.249920000000000000e+06
7.500000000000000000e+01,5.250898000000000000e+06
7.600000000000000000e+01,5.249487000000000000e+06
7.700000000000000000e+01,5.250218000000000000e+06
7.800000000000000000e+01,5.248296000000000000e+06
7.900000000000000000e+01,5.250267000000000000e+06
8.000000000000000000e+01,5.253146000000000000e+06
8.100000000000000000e+01,5.251198000000000000e+06
8.200000000000000000e+01,5.251409000000000000e+06
8.300000000000000000e+01,5.255017000000000000e+06
8.400000000000000000e+01,5.251462000000000000e+06
8.500000000000000000e+01,5.248437000000000000e+06
8.600000000000000000e+01,5.250875000000000000e+06
8.700000000000000000e+01,5.251228000000000000e+06
8.800000000000000000e+01,5.253531000000000000e+06
8.900000000000000000e+01,5.253624000000000000e+06
9.000000000000000000e+01,5.249119000000000000e+06
9.100000000000000000e+01,5.247588000000000000e+06
9.200000000000000000e+01,5.250854000000000000e+06
9.300000000000000000e+01,5.247585000000000000e+06
9.400000000000000000e+01,5.243188000000000000e+06
9.500000000000000000e+01,5.241540000000000000e+06
9.600000000000000000e+01,5.239099000000000000e+06
9.700000000000000000e+01,5.224758000000000000e+06
9.800000000000000000e+01,5.209490000000000000e+06
9.900000000000000000e+01,5.197198000000000000e+06
1.000000000000000000e+02,5.186072000000000000e+06
1.010000000000000000e+02,5.178511000000000000e+06
1.020000000000000000e+02,5.183754000000000000e+06
1.030000000000000000e+02,5.193395000000000000e+06
1.040000000000000000e+02,5.206147000000000000e+06
1.050000000000000000e+02,5.217239000000000000e+06
1.060000000000000000e+02,5.232894000000000000e+06
1.070000000000000000e+02,5.232883000000000000e+06
1.080000000000000000e+02,5.240614000000000000e+06
1.090000000000000000e+02,5.241330000000000000e+06
1.100000000000000000e+02,5.242193000000000000e+06
1.110000000000000000e+02,5.240678000000000000e+06
1.120000000000000000e+02,5.243884000000000000e+06
1.130000000000000000e+02,5.243033000000000000e+06
1.140000000000000000e+02,5.238276000000000000e+06
1.150000000000000000e+02,5.240229000000000000e+06
1.160000000000000000e+02,5.231956000000000000e+06
1.170000000000000000e+02,5.232173000000000000e+06
1.180000000000000000e+02,5.228962000000000000e+06
1.190000000000000000e+02,5.227707000000000000e+06
1.200000000000000000e+02,5.230782000000000000e+06
1.210000000000000000e+02,5.224659000000000000e+06
1.220000000000000000e+02,5.223640000000000000e+06
1.230000000000000000e+02,5.214797000000000000e+06
1.240000000000000000e+02,5.206112000000000000e+06
1.250000000000000000e+02,5.194260000000000000e+06
1.260000000000000000e+02,5.175927000000000000e+06
1.270000000000000000e+02,5.146147000000000000e+06
1.280000000000000000e+02,5.127590000000000000e+06
1.290000000000000000e+02,5.104191000000000000e+06
1.300000000000000000e+02,5.093364000000000000e+06
1.310000000000000000e+02,5.099940000000000000e+06
1.320000000000000000e+02,5.126062000000000000e+06
1.330000000000000000e+02,5.155199000000000000e+06
1.340000000000000000e+02,5.190656000000000000e+06
1.350000000000000000e+02,5.213726000000000000e+06
1.360000000000000000e+02,5.229752000000000000e+06
1.370000000000000000e+02,5.239130000000000000e+06
1.380000000000000000e+02,5.240432000000000000e+06
1.390000000000000000e+02,5.238178000000000000e+06
1.400000000000000000e+02,5.246665000000000000e+06
1.410000000000000000e+02,5.247106000000000000e+06
1.420000000000000000e+02,5.250391000000000000e+06
1.430000000000000000e+02,5.248366000000000000e+06
1.440000000000000000e+02,5.250009000000000000e+06
1.450000000000000000e+02,5.248939000000000000e+06
1.460000000000000000e+02,5.252765000000000000e+06
1.470000000000000000e+02,5.253432000000000000e+06
1.480000000000000000e+02,5.252002000000000000e+06
1.490000000000000000e+02,5.252606000000000000e+06
1.500000000000000000e+02,5.252649000000000000e+06
1.510000000000000000e+02,5.249697000000000000e+06
1.520000000000000000e+02,5.252396000000000000e+06
1.530000000000000000e+02,5.253779000000000000e+06
1.540000000000000000e+02,5.250681000000000000e+06
1.550000000000000000e+02,5.255544000000000000e+06
1.560000000000000000e+02,5.252565000000000000e+06
1.570000000000000000e+02,5.252649000000000000e+06
1.580000000000000000e+02,5.249069000000000000e+06
1.590000000000000000e+02,5.250642000000000000e+06
1.600000000000000000e+02,5.250071000000000000e+06
1.610000000000000000e+02,5.255692000000000000e+06
1.620000000000000000e+02,5.253233000000000000e+06
1.630000000000000000e+02,5.252713000000000000e+06
1.640000000000000000e+02,5.253052000000000000e+06
1.650000000000000000e+02,5.252094000000000000e+06
1.660000000000000000e+02,5.256318000000000000e+06
1.670000000000000000e+02,5.250517000000000000e+06
1.680000000000000000e+02,5.252342000000000000e+06
1.690000000000000000e+02,5.253106000000000000e+06
1.700000000000000000e+02,5.252133000000000000e+06
1.710000000000000000e+02,5.253747000000000000e+06
1.720000000000000000e+02,5.255880000000000000e+06
1.730000000000000000e+02,5.252194000000000000e+06
1.740000000000000000e+02,5.254341000000000000e+06
1.750000000000000000e+02,5.251273000000000000e+06
1.760000000000000000e+02,5.246624000000000000e+06
1.770000000000000000e+02,5.251638000000000000e+06
1.780000000000000000e+02,5.246360000000000000e+06
1.790000000000000000e+02,5.253677000000000000e+06
1.800000000000000000e+02,5.249830000000000000e+06
1.810000000000000000e+02,5.254340000000000000e+06
1.820000000000000000e+02,5.251532000000000000e+06
1.830000000000000000e+02,5.252298000000000000e+06
1.840000000000000000e+02,5.250940000000000000e+06
1.850000000000000000e+02,5.252120000000000000e+06
1.860000000000000000e+02,5.249519000000000000e+06
1.870000000000000000e+02,5.252214000000000000e+06
1.880000000000000000e+02,5.251057000000000000e+06
1.890000000000000000e+02,5.253647000000000000e+06
1.900000000000000000e+02,5.253073000000000000e+06
1.910000000000000000e+02,5.251496000000000000e+06
1.920000000000000000e+02,5.254000000000000000e+06
1.930000000000000000e+02,5.249644000000000000e+06
1.940000000000000000e+02,5.251384000000000000e+06
1.950000000000000000e+02,5.252214000000000000e+06
1.960000000000000000e+02,5.252757000000000000e+06
1.970000000000000000e+02,5.255721000000000000e+06
1.980000000000000000e+02,5.253362000000000000e+06
1.990000000000000000e+02,5.250156000000000000e+06
2.000000000000000000e+02,5.253952000000000000e+06
2.010000000000000000e+02,5.248558000000000000e+06
2.020000000000000000e+02,5.249956000000000000e+06
2.030000000000000000e+02,5.253447000000000000e+06
2.040000000000000000e+02,5.251529000000000000e+06
2.050000000000000000e+02,5.253471000000000000e+06
2.060000000000000000e+02,5.253290000000000000e+06
2.070000000000000000e+02,5.249092000000000000e+06
2.080000000000000000e+02,5.246633000000000000e+06
2.090000000000000000e+02,5.254410000000000000e+06
2.100000000000000000e+02,5.252970000000000000e+06
2.110000000000000000e+02,5.253160000000000000e+06
2.120000000000000000e+02,5.249422000000000000e+06
2.130000000000000000e+02,5.254077000000000000e+06
2.140000000000000000e+02,5.255350000000000000e+06
2.150000000000000000e+02,5.251553000000000000e+06
2.160000000000000000e+02,5.252667000000000000e+06
2.170000000000000000e+02,5.256565000000000000e+06
2.180000000000000000e+02,5.250970000000000000e+06
2.190000000000000000e+02,5.251378000000000000e+06
2.200000000000000000e+02,5.252834000000000000e+06
2.210000000000000000e+02,5.249149000000000000e+06
2.220000000000000000e+02,5.253921000000000000e+06
2.230000000000000000e+02,5.254192000000000000e+06
2.240000000000000000e+02,5.255695000000000000e+06
2.250000000000000000e+02,5.252937000000000000e+06
2.260000000000000000e+02,5.251434000000000000e+06
2.270000000000000000e+02,5.252120000000000000e+06
2.280000000000000000e+02,5.253307000000000000e+06
2.290000000000000000e+02,5.250511000000000000e+06
2.300000000000000000e+02,5.249962000000000000e+06
2.310000000000000000e+02,5.256676000000000000e+06
2.320000000000000000e+02,5.250745000000000000e+06
2.330000000000000000e+02,5.248050000000000000e+06
2.340000000000000000e+02,5.251233000000000000e+06
2.350000000000000000e+02,5.253998000000000000e+06
2.360000000000000000e+02,5.252487000000000000e+06
2.370000000000000000e+02,5.252099000000000000e+06
2.380000000000000000e+02,5.255568000000000000e+06
2.390000000000000000e+02,5.252005000000000000e+06
2.400000000000000000e+02,5.253597000000000000e+06
2.410000000000000000e+02,5.253449000000000000e+06
2.420000000000000000e+02,5.253809000000000000e+06
2.430000000000000000e+02,5.253714000000000000e+06
2.440000000000000000e+02,5.254561000000000000e+06
2.450000000000000000e+02,5.251338000000000000e+06
2.460000000000000000e+02,5.253901000000000000e+06
2.470000000000000000e+02,5.249183000000000000e+06
2.480000000000000000e+02,5.252615000000000000e+06
2.490000000000000000e+02,5.250053000000000000e+06
2.500000000000000000e+02,5.246767000000000000e+06
2.510000000000000000e+02,5.257326000000000000e+06
2.520000000000000000e+02,5.250864000000000000e+06
2.530000000000000000e+02,5.250220000000000000e+06
2.540000000000000000e+02,5.251836000000000000e+06
2.550000000000000000e+02,5.254251000000000000e+06
